,utterance_id,speaker,start,end,duration,energy,zcr,f0_mean,Factor1,Factor2
47,47,A,153.277,154.038,0.7610000000000241,7.6197425e-06,0.09275309244791667,107.20461497344058,0.26768335256581405,-0.21642747641861296
48,48,A,155.45,156.481,1.031000000000006,4.362728e-05,0.052689985795454544,122.66418409808718,-0.2246424628989423,0.015503381347090511
49,49,A,157.931,158.815,0.8839999999999861,4.0218376e-05,0.03627232142857143,109.12267376197944,-0.7591891245012441,0.016766039570317647
50,50,A,159.881,160.585,0.7040000000000077,9.234479e-06,0.049592391304347824,98.99176260490522,-0.6824138573986613,-0.08839791830321087
51,51,A,163.538,164.096,0.5579999999999927,3.022121e-05,0.029296875,110.17798115982453,-0.9195665347572105,0.02796689013942786
52,52,A,165.523,166.258,0.7350000000000136,1.6897424e-05,0.015094259510869566,100.52469080359354,-1.310063987231643,0.05044413081222318
53,53,A,173.796,174.362,0.5660000000000025,1.1562883e-05,0.022759331597222224,101.47117480583893,-1.1730937899741827,0.01535530644887063
54,54,A,174.365,175.008,0.6430000000000007,1.85085e-05,0.07280040922619048,76.9148977562888,-0.5814291735670724,-0.2616438535384905
55,55,A,175.296,176.575,1.2789999999999964,8.822822e-06,0.04442138671875,134.6985787743432,-0.16742659375253413,0.09803457393530253
56,56,A,177.416,178.44,1.024000000000001,1.5516737e-06,0.05547170928030303,144.5358562818115,0.15562822518112687,0.07953987766273908
57,57,A,182.516,183.048,0.5320000000000107,0.00010373409,0.025936351102941176,107.58968390436614,-1.0261324907654932,0.04548556696412304
58,58,A,194.42,195.964,1.5440000000000111,9.611479e-06,0.04853914221938776,118.29720672136563,-0.2996917453587859,0.03336725553027473
59,59,A,199.16,199.58,0.4200000000000159,9.108174e-06,0.018345424107142856,102.8818451607048,-1.2553403141037722,0.029272780347216292
60,60,A,202.236,202.572,0.33600000000001273,7.9943375e-06,0.014914772727272728,102.37949417024532,-1.3392905289686106,0.0356414281804756
61,61,A,210.115,210.43,0.3149999999999977,2.0807302e-05,0.031591796875,108.59286818911585,-0.9324406471583178,-0.0014041473644839952
62,62,A,212.928,213.468,0.539999999999992,2.271998e-05,0.035414751838235295,115.04385578086253,-0.7328192472515124,0.021104880228189637
63,63,A,216.804,217.196,0.3919999999999959,1.12839e-05,0.029033954326923076,102.24781509476809,-1.0657665391131195,-0.01430644624484537
64,64,A,220.015,220.411,0.396000000000015,1.684113e-05,0.03271484375,92.9959658650003,-1.1342117625934829,-0.06229246888827095
65,65,A,222.888,223.764,0.8760000000000048,3.2105538e-05,0.028302873883928572,109.5257758161937,-0.9054285679584261,0.04606731171139463
66,66,A,225.412,226.616,1.2040000000000077,8.573128e-06,0.06503135279605263,120.14026842803749,-0.0047721367357312335,-0.03935234458098724
67,67,A,230.704,232.448,1.7439999999999998,5.678302e-05,0.04983132102272727,121.34294025200433,-0.2028378475406631,0.06096407520827734
68,68,A,235.416,235.604,0.1880000000000166,0.0001077113,0.09049479166666667,88.12351213144473,-0.13920329366394596,-0.2889400629123618
69,69,A,235.608,236.86,1.2520000000000095,0.00047956398,0.048681640625,101.56523873954077,-0.590204595202091,0.05686120177908784
70,70,A,236.86,239.32,2.4599999999999795,0.01195434,0.035600142045454544,101.44268007483588,-0.7478747778944569,2.695069596338562
71,71,A,239.344,240.172,0.828000000000003,4.6404115e-05,0.03438626802884615,97.27093524046859,-0.9803828766743675,-0.023263897656233806
72,72,A,240.176,240.392,0.21600000000000819,4.498468e-05,0.06208147321428571,124.53838984715914,-0.12797478309468124,-0.05446582281289069
73,73,A,240.484,241.388,0.9039999999999964,4.38839e-05,0.1300511853448276,149.7043069948656,1.6322850996839056,-0.1777623729993592
74,74,A,241.416,243.62,2.2040000000000077,8.757242e-05,0.08990743885869565,144.044712700523,0.9601466826534201,0.028245639790547564
75,75,A,245.956,246.168,0.2120000000000175,5.959815e-05,0.054966517857142856,131.53661875389514,-0.15864441186840894,0.0022009720034702933
76,76,A,246.168,247.824,1.656000000000006,0.0010709901,0.060293344350961536,124.8710936463805,0.030624111178661702,0.2540100793748894
77,77,A,247.828,249.896,2.0679999999999836,2.4246883e-05,0.07535306490384615,159.90910835477638,0.9040128203234016,0.12297610678125821
78,78,A,260.236,260.576,0.34000000000003183,8.238377e-06,0.0498046875,113.80704780967352,-0.505085195076417,-0.05127382588436629
79,79,A,261.604,262.484,0.8799999999999955,0.0036904358,0.10719517299107142,173.3772788882143,1.5281438499619968,0.8009925603114149
80,80,A,262.52,263.86,1.3400000000000318,0.0015931436,0.08341471354166667,138.64881102343156,0.630463168277668,0.3187375927253683
81,81,A,264.788,267.464,2.6759999999999877,4.198383e-05,0.06604585193452381,142.63807995813863,0.5499557359483719,0.12690350112325663
82,82,A,268.348,269.644,1.2959999999999923,7.205586e-05,0.10846989329268293,133.4656756235455,1.031619236020427,-0.13261571636804179
83,83,A,272.104,272.675,0.5710000000000264,8.8395085e-05,0.07367621527777778,152.50318663538684,0.5591882539309128,0.037444287252779346
84,84,A,272.675,273.675,1.0,4.7560716e-06,0.0912322998046875,131.4326858866292,0.6345178423808965,-0.10579096346495082
85,85,A,278.08,278.688,0.6080000000000041,1.4967365e-05,0.06484375,119.85456587457998,-0.09287719272226046,-0.06918395301788305
86,86,A,283.556,285.264,1.7080000000000268,3.9044084e-05,0.059380425347222224,141.28740435821157,0.27291044369631073,0.09601316171203761
87,87,A,286.519,287.57,1.0509999999999877,3.362647e-05,0.07250236742424243,110.06199339585532,-0.034930798601931004,-0.10859334051756647
88,88,A,287.968,288.3,0.33199999999999363,7.866199e-06,0.026988636363636364,118.97028140584563,-0.8617407758509732,0.05383777767572129
89,89,A,294.596,295.196,0.6000000000000227,1.7654722e-05,0.04057874177631579,99.08326713549282,-0.8661696098650955,-0.05769817553217654
90,90,A,295.196,295.856,0.6599999999999682,4.538486e-06,0.0734281994047619,143.68772140276675,0.43470680563727687,-0.0093890662240976
91,91,A,296.852,299.172,2.32000000000005,1.4117774e-05,0.05890812285958904,136.37488350439656,0.27276409394589773,0.1050792389292099
92,92,A,299.7,301.508,1.8079999999999927,4.2572545e-05,0.06083813048245614,116.32922671056467,-0.060452181281787386,0.0004970913286851327
93,93,A,302.581,303.374,0.7930000000000064,3.85559e-06,0.0353125,77.18309903421017,-1.2686478843469662,-0.11518509424044879
94,94,A,307.796,307.964,0.16800000000000637,3.114554e-05,0.03515625,107.40348989520866,-0.9024810953648155,-0.024706119040179813
95,95,A,307.988,311.268,3.2799999999999727,3.0509978e-05,0.07697303549757281,137.31629164776257,0.7588723952796059,0.09410129365043404
96,96,A,312.663,312.948,0.28499999999996817,2.3456947e-05,0.03819444444444445,85.70129207317055,-1.154637199167154,-0.11522992419800122
97,97,A,313.052,313.889,0.8369999999999891,6.7391986e-05,0.044867621527777776,115.97717795338106,-0.4996984384771942,0.014376730159678048
98,98,A,317.256,317.76,0.5040000000000191,1.4776253e-05,0.019195556640625,100.59456819959527,-1.2622513131456674,0.02287642715501105
99,99,A,328.24,328.708,0.46800000000001774,1.5633159e-05,0.03277994791666667,101.74319273118256,-0.9920360962909085,-0.02543463379617148
100,100,A,329.68,330.46,0.7799999999999727,3.969808e-06,0.03916015625,99.44978060925773,-0.8632845536324903,-0.044654886597333986
101,101,A,333.652,335.304,1.6519999999999868,1.2437172e-05,0.09041654146634616,176.2009608207817,1.378438594319797,0.10489126086121466
102,102,A,335.344,336.548,1.2040000000000077,5.0090148e-05,0.11148231907894737,164.92028660330547,1.5484857967190047,-0.03256045581558065
103,103,A,336.56,337.044,0.48399999999998045,6.637711e-05,0.11376953125,180.79963734853638,1.733139996008081,-0.013760772880292748
104,104,A,337.36,338.072,0.7119999999999891,0.00013077153,0.06640625,120.07355996653267,-0.04664507504990726,-0.043328918725758996
105,105,A,338.076,338.928,0.8519999999999754,2.0430412e-05,0.10376880787037036,137.52168753387963,0.9438034948482252,-0.13369632309846335
106,106,A,341.4,341.825,0.42500000000001137,0.000248895,0.08255440848214286,136.21448360224616,0.4626720793966606,-0.03078029057110977
107,107,A,341.825,342.48,0.6550000000000296,1.5929623e-05,0.0498046875,102.96491026329993,-0.6254081805846565,-0.07497649146045977
108,108,A,342.492,344.012,1.5199999999999818,3.726804e-05,0.06847127278645833,127.01971336564914,0.20609219524906475,-0.0031481528466507248
109,109,A,346.224,350.54,4.316000000000031,1.3671883e-05,0.0746166087962963,122.8487842863351,0.6366229362451289,0.09722496595953753
110,110,A,352.584,354.304,1.7199999999999704,0.00011271192,0.05220088252314815,119.43573727376075,-0.19005094545684287,0.05579801017682088
111,111,A,354.308,355.716,1.4080000000000155,3.0138353e-05,0.11140407986111112,109.60624510586958,0.7446585776810113,-0.23884215623898084
112,112,A,355.74,356.56,0.8199999999999932,1.4542588e-06,0.08950570913461539,128.94953997803339,0.5402835196888308,-0.11889522834570511
113,113,A,358.02,358.8,0.7800000000000296,9.808383e-07,0.05400390625,113.17172293861324,-0.37565002825021776,-0.048325292480511345
114,114,A,365.008,365.688,0.6800000000000068,1.5402e-05,0.016002308238636364,89.20267386269929,-1.4700962158111526,0.00031063984700606666
115,115,A,366.62,369.704,3.084000000000003,8.341433e-06,0.07660478414948453,120.09920175172144,0.4673158359100222,0.014241712008533823
116,116,A,369.944,371.472,1.5279999999999632,6.7198957e-06,0.0665283203125,122.3464792356253,0.10036204228213312,-0.02013271720346878
117,117,A,372.044,372.956,0.9120000000000346,3.6768295e-05,0.14020406788793102,107.33279349871235,1.1903730541374258,-0.38003543123188016
118,118,A,383.3,383.756,0.45599999999996044,6.265116e-06,0.03766276041666667,101.84610021363481,-0.8993740555388985,-0.04607403848277064
119,119,A,389.228,389.8,0.5720000000000027,2.3765839e-05,0.022705078125,98.43456227253348,-1.2189513063856598,0.0068781641612272884
120,120,A,393.836,400.696,6.860000000000014,6.155355e-05,0.08576716933139535,146.46715952961122,1.5447436947775277,0.288364387619451
121,121,A,404.304,406.848,2.5440000000000396,3.441505e-05,0.104864501953125,147.43595144410398,1.341000887577418,-0.009034379425765795
122,122,A,406.856,407.512,0.6560000000000059,2.8637714e-05,0.03376116071428571,86.93785688867837,-1.170324768696303,-0.07347039184376974
123,123,A,408.412,410.352,1.9399999999999977,6.2555127e-06,0.0638367699795082,95.77662388729655,-0.2939168247300853,-0.09098494694350287
124,124,A,410.672,413.784,3.1119999999999663,0.00028600905,0.0747867506377551,153.69205559822078,0.9389019577697446,0.21287144633329752
125,125,A,413.784,414.488,0.7040000000000077,3.2241842e-05,0.06341287364130435,133.1087952190006,0.09164426086603629,-0.004057306446820502
126,126,A,414.488,415.608,1.1200000000000045,6.6629827e-06,0.09505208333333333,144.5943821604659,0.9206328276443407,-0.06289591915021597
127,127,A,418.168,419.748,1.579999999999984,0.00013638857,0.093115234375,145.1273028643727,0.9529880430583492,-0.0011913070424362556
128,128,A,419.748,422.28,2.5319999999999823,5.1426774e-05,0.062481689453125,111.7242064640362,-0.0009575656384110934,0.01602955592093597
129,129,A,423.136,423.44,0.3039999999999736,8.838705e-06,0.043701171875,126.14154424608546,-0.44071469722113843,0.017373005605763388
130,130,A,423.868,424.72,0.8520000000000323,1.1763745e-05,0.07463469328703703,128.56140962019296,0.2564518150874695,-0.06057169132653611
131,131,A,424.72,426.088,1.367999999999995,1.5886182e-05,0.07274255087209303,93.63715268226606,-0.23403230344996695,-0.16016704912105753
132,132,A,426.408,427.416,1.0079999999999814,1.6590897e-05,0.0420684814453125,95.80873135274562,-0.8321035582300146,-0.05500928037708677
133,133,A,431.684,434.66,2.975999999999999,1.491238e-05,0.10036257480053191,139.97481478933187,1.2018729365152292,-0.0027473354642825946
134,134,A,437.364,439.06,1.6960000000000264,1.3587339e-05,0.062409577546296294,102.22768582950329,-0.25710044677343313,-0.07182369361366353
135,135,A,439.544,440.756,1.211999999999989,2.2927416e-05,0.11632658305921052,110.48776137251724,0.8249773796106401,-0.26568405663973255
136,136,A,440.82,443.844,3.024000000000001,2.1143918e-05,0.03874383223684211,121.8056534436021,-0.23383676122225042,0.16281176245633666
137,137,A,447.076,450.376,3.2999999999999545,1.1245827e-05,0.06074876051682692,100.8397342875964,-0.0935426225147839,0.011579473785666133
138,138,A,454.512,459.32,4.807999999999993,1.7618897e-05,0.05509170633278146,124.35289883876499,0.3548038264158186,0.20272302477112356
139,139,A,463.188,466.948,3.759999999999991,3.6371207e-06,0.04406531382415254,114.76977161892458,-0.13923100385188014,0.1499880839369388
140,140,A,470.492,471.74,1.2479999999999905,7.495141e-06,0.04560546875,127.90799332411959,-0.25100169334658395,0.06557078992265257
141,141,A,472.328,475.568,3.240000000000009,1.2935303e-05,0.050661573223039214,112.4738969586393,-0.11852693963687068,0.09150236812981243
142,142,A,476.06,478.14,2.079999999999984,2.051574e-05,0.048798532196969696,121.77682086483625,-0.17048474440415148,0.07591717755655304
143,143,A,478.364,478.804,0.4399999999999977,3.304937e-05,0.11701311383928571,159.42494742219552,1.468282941007974,-0.1177757404422089
144,144,A,478.856,481.46,2.603999999999985,0.00030467703,0.07345655487804878,127.9883892015538,0.45951340721599226,0.09683295870463624
145,145,A,481.468,483.964,2.495999999999981,0.00082801346,0.07620895965189874,155.73821575699205,0.9103724075051359,0.30287603202816954
146,146,A,483.964,485.756,1.7919999999999732,0.00035045994,0.03978207236842105,173.88252269735335,0.3993868155081757,0.3679597557344956
147,147,A,486.028,486.828,0.7999999999999545,9.046608e-05,0.055908203125,93.6535276006003,-0.6302088273466966,-0.10980825568632702
148,148,A,487.06,488.28,1.2199999999999704,3.822927e-05,0.05586438301282051,102.88861952010974,-0.4356297460138308,-0.06389160880588658
149,149,A,488.98,489.612,0.632000000000005,4.0457267e-05,0.07822265625,120.89899629863487,0.1797997463595912,-0.10859344950979116
150,150,A,489.612,490.056,0.44399999999996,8.577263e-06,0.15701729910714285,88.11900753042202,1.1583904206939688,-0.5475512356781593
151,151,A,490.056,491.996,1.9399999999999977,0.00016131936,0.0411436987704918,101.0991609448388,-0.6457213631246195,0.04892158421776126
152,152,A,493.844,494.0,0.1560000000000059,0.0018378776,0.05615234375,180.00790077849624,0.5727103443164896,0.5728842625419279
153,153,A,494.0,495.556,1.5559999999999832,0.000626548,0.0762515943877551,155.51476880636278,0.7825411046623113,0.20883959938423233
154,154,A,498.533,498.708,0.17500000000001137,5.823953e-07,0.062418619791666664,124.30972731628295,-0.13025354695416866,-0.06851267276526671
155,155,A,503.008,503.508,0.5,1.9601512e-05,0.0311279296875,105.53742053286496,-0.9621807756190744,-0.0021030239047515865
156,156,A,503.824,509.96,6.135999999999967,0.00015166319,0.040501912434895836,105.7167476509556,-0.023801297885112076,0.28413067501308964
157,157,A,509.964,510.692,0.7280000000000086,7.113586e-05,0.16801120923913043,108.50746144662783,1.710802331363275,-0.4819796863943826
158,158,A,510.728,511.384,0.6560000000000059,3.8550566e-05,0.019903273809523808,118.26066606482733,-0.9634468471464782,0.10126349929341724
159,159,A,515.02,517.684,2.6639999999999873,4.0305036e-05,0.05337379092261905,101.55445746684366,-0.3085762322766885,0.015528954408268467
160,160,A,520.704,520.888,0.18400000000008276,2.9607903e-05,0.059733072916666664,147.59232171823066,0.1691363542556186,0.037984031006131326
161,161,A,520.888,521.532,0.6440000000000055,3.1375585e-05,0.04680524553571429,144.95872151964423,-0.053845307422273496,0.10063838028418318
162,162,A,522.1,523.248,1.1480000000000246,3.997866e-05,0.1062282986111111,120.01931343582993,0.7676029877480169,-0.19063020265676917
163,163,A,523.776,525.632,1.8559999999999945,5.1669238e-05,0.08484507415254237,122.47970837935257,0.4938859248493277,-0.06158572709786469
164,164,A,532.716,533.664,0.9479999999999791,8.956905e-06,0.03291015625,126.64689030334239,-0.5512678793903748,0.09322875615207506
165,165,A,534.316,535.02,0.7039999999999509,1.1465116e-05,0.06797724184782608,117.14163817840834,-0.06116516197695613,-0.08719737462625204
166,166,A,535.02,536.664,1.6440000000000055,0.0004112889,0.06954251802884616,121.9713155233202,0.1650829724921097,0.062194607992166744
167,167,A,540.6,542.724,2.1240000000000236,9.2735005e-05,0.11387156016791045,132.67831225801692,1.2336478658170462,-0.10853787112766192
168,168,A,543.072,546.516,3.44399999999996,4.556115e-05,0.06051070601851852,118.7843703070072,0.19034901736807366,0.09649962964479623
169,169,A,551.388,552.052,0.6639999999999873,0.00012881975,0.1356259300595238,106.015333832665,1.0497707551053765,-0.3604599236296251
170,170,A,553.244,553.568,0.32399999999995543,4.6945843e-05,0.07768110795454546,117.42826100857309,0.07595195011729193,-0.13441835707951835
171,171,A,553.568,555.208,1.6399999999999864,0.00013830159,0.08623798076923077,108.8380136617145,0.28604385384576836,-0.11138793807399844
172,172,A,556.724,558.932,2.20799999999997,7.733074e-06,0.06416015625,127.76532750400607,0.2282360413125464,0.04502521021188689
173,173,A,559.552,560.864,1.3120000000000118,5.388905e-06,0.058024088541666664,107.99595651744333,-0.30542547555817534,-0.05483611716047417
174,174,A,562.704,563.844,1.1400000000001,5.378711e-05,0.0640597873263889,132.57709579463454,0.1544969292750574,0.01877639386779391
175,175,A,564.552,566.116,1.5639999999999645,1.3927055e-05,0.08516023596938775,120.7073828180435,0.4342049967424862,-0.09301075499656845
176,176,A,568.152,568.9,0.7479999999999336,0.0017617957,0.09906005859375,146.89853865648885,0.9704785542976694,0.2981683285388852
177,177,A,568.904,569.204,0.2999999999999545,0.0007189174,0.05234375,175.36380209494394,0.45696481282460255,0.330370070795676
178,178,A,569.204,570.948,1.7440000000000282,0.010495232,0.06618430397727272,149.27421388096425,0.4628170541214657,2.405703134996536
179,179,A,570.948,575.808,4.860000000000014,0.00023375703,0.10435084292763158,155.3140934328212,1.7599574981163144,0.1869598609659855
180,180,A,576.936,577.58,0.6440000000000055,0.0014936287,0.03701636904761905,127.93496834473815,-0.5039971081347134,0.3939738812548282
181,181,A,577.584,578.24,0.6560000000000628,2.5971072e-05,0.08251953125,150.54263816994168,0.7094410544085625,-0.012679857519950833
182,182,A,582.1,582.66,0.5599999999999454,6.3652624e-06,0.021375868055555556,93.87414215102206,-1.314112230804947,-0.010118862417202954
183,183,A,582.872,584.46,1.5880000000000791,1.3841932e-05,0.038212890625,92.65444857651322,-0.8745271299873741,-0.023237759504484982
184,184,A,584.916,587.34,2.423999999999978,1.4641162e-05,0.033768503289473686,98.3145232773351,-0.7614424576225616,0.05867767810547044
185,185,A,593.784,594.36,0.5760000000000218,1.6962053e-05,0.03893400493421053,95.44604063869085,-0.9551850768846524,-0.06690033436412392
186,186,A,597.619,597.907,0.2880000000000109,1.3008939e-06,0.07353515625,229.2516861742166,1.6704730677807618,0.299325432325114
187,187,A,603.024,603.428,0.40399999999999636,2.379591e-05,0.05618990384615385,115.89727053961545,-0.344013304595263,-0.06049388865791844
188,188,A,603.432,604.376,0.94399999999996,1.6220292e-05,0.0626953125,105.51819974158761,-0.3035384894163994,-0.09858208317666205
189,189,A,605.528,606.312,0.7839999999999918,2.5845625e-06,0.05525390625,121.39102017097208,-0.22807561125235498,-0.02085123779020015
190,190,A,606.852,607.844,0.9920000000000755,7.771025e-06,0.0459136962890625,117.63326226612607,-0.4337696906926958,0.011706827949204924
191,191,A,609.304,610.38,1.0760000000000218,4.2315323e-06,0.0822610294117647,146.00211454664674,0.6930722999440683,-0.012221763432037788
192,192,A,615.132,615.544,0.41200000000003456,6.8629697e-06,0.032076322115384616,154.7142220733447,-0.2181071985987105,0.17610877540716638
193,193,A,615.924,617.148,1.2240000000000464,6.141325e-05,0.06814653445512821,110.30563718810751,-0.09083393912881203,-0.07621286613562585
194,194,A,617.796,618.588,0.7919999999999163,1.9825624e-05,0.0805859375,116.79345005588006,0.1847173478191118,-0.12952819515522
195,195,A,625.232,627.324,2.0919999999999845,2.7487587e-05,0.07029030539772728,119.36763803733812,0.20285531085640446,-0.011964792172990747
196,196,A,628.38,628.98,0.6000000000000227,3.4772358e-05,0.1171618009868421,120.82582481748214,0.9134956590935652,-0.2581280334441025
197,197,A,632.688,633.028,0.34000000000003183,3.8808583e-05,0.06627308238636363,95.32733475076144,-0.46996761754371874,-0.17750849632433743
198,198,A,635.696,636.092,0.39599999999995816,0.00012754815,0.06253756009615384,119.53867173781542,-0.17061060993294033,-0.04791086594401886
199,199,A,636.096,636.836,0.7400000000000091,5.1977455e-05,0.09820556640625,117.28557886613355,0.5193267504289097,-0.1894660624536763
200,200,A,637.38,638.008,0.6280000000000427,3.5304345e-06,0.0520751953125,174.38236181639303,0.4856619744236037,0.18703659469177916
201,201,A,643.276,643.568,0.29200000000003,7.065708e-05,0.032568359375,119.16310608258782,-0.7587119563717744,0.045366822167416145
202,202,A,644.984,645.488,0.5040000000000191,2.5030828e-05,0.0672607421875,145.2624496852467,0.3201531482272798,0.016285639694596923
203,203,A,645.616,646.912,1.2960000000000491,0.000194256,0.047780106707317076,144.72886191252488,0.04796923502151983,0.16570460781084215
204,204,A,647.144,648.064,0.9199999999999591,3.2845357e-05,0.038591056034482756,107.57814698072174,-0.7334627829146898,0.0023507069966669184
205,205,A,648.28,649.836,1.55600000000004,7.632953e-05,0.03398038903061224,107.07700441305174,-0.7431557600536397,0.06024393843893916
206,206,A,650.064,651.024,0.9600000000000364,1.479186e-05,0.04334677419354839,129.19153284346575,-0.3134217592902747,0.06569763392932837
207,207,A,656.636,657.008,0.37200000000007094,3.4919278e-05,0.017618815104166668,99.81833754345969,-1.3217139922323728,0.02342115183408816
